2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 21:10:59,802 [INFO] 📊 价格: $0.39982 | 信号: 无信号
2026-02-12 21:12:00,043 [INFO] 📊 价格: $0.39925 | 信号: 无信号
2026-02-12 21:13:00,230 [INFO] 📊 价格: $0.39971 | 信号: 无信号
2026-02-12 21:14:00,401 [INFO] 📊 价格: $0.39835 | 信号: 无信号
2026-02-12 21:15:00,656 [INFO] 📊 价格: $0.39845 | 信号: 无信号
2026-02-12 21:16:00,833 [INFO] 📊 价格: $0.39866 | 信号: 无信号
2026-02-12 21:17:01,019 [INFO] 📊 价格: $0.39923 | 信号: 无信号
2026-02-12 21:18:01,231 [INFO] 📊 价格: $0.40187 | 信号: 无信号
2026-02-12 21:19:01,394 [INFO] 📊 价格: $0.40264 | 信号: 无信号
2026-02-12 21:20:01,623 [INFO] 📊 价格: $0.40206 | 信号: 无信号
2026-02-12 21:21:01,798 [INFO] 📊 价格: $0.40287 | 信号: 无信号
2026-02-12 21:22:02,024 [INFO] 📊 价格: $0.40287 | 信号: 无信号
2026-02-12 21:23:02,221 [INFO] 📊 价格: $0.40271 | 信号: 无信号
2026-02-12 21:24:02,400 [INFO] 📊 价格: $0.40268 | 信号: 无信号
2026-02-12 21:25:02,576 [INFO] 📊 价格: $0.40188 | 信号: 无信号
2026-02-12 21:26:02,795 [INFO] 📊 价格: $0.40173 | 信号: 无信号
2026-02-12 21:27:02,998 [INFO] 📊 价格: $0.40239 | 信号: 无信号
2026-02-12 21:28:03,214 [INFO] 📊 价格: $0.40223 | 信号: 无信号
2026-02-12 21:29:03,439 [INFO] 📊 价格: $0.40353 | 信号: 无信号
